,사업자등록번호,기업접두명,기업명,기업접미명,기업영문명,업종,기업규모,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드차수,산업코드1,산업코드2,IND_CD3,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,상장일자,주요사업내용,국가명,홈페이지URL,대표자명,직원수
1114,1298195239,(주),센플러스,,"SENPLUS CO.,LTD.",M,2,2,1,1,N,N,,10.0,26420.0,,,0,N,,20060307.0,1,,"전자부품관련기기의개발,제조,연구용역 및 판매업",,www.senplus.com,부종욱,8.0
1115,1148650875,(주),아티스타(Artistar),,"Eleven Co., Ltd.",M,2,2,1,1,N,N,,10.0,75992.0,42412.0,,0,N,,20060321.0,1,,실내건축인테리어/국내해외전시기획디자인,,www.11eleven-group.com,김조일,15.0
1116,2118779447,,와가무역,(주),"WAGA TRADING CO.,LTD.",M,2,2,1,1,N,N,,10.0,46321.0,,,0,N,,20060321.0,1,,수입우육 외,,,유창우,10.0
1117,1198187988,,교세라커넥터코리아판매,(주),KYOCERA Connector Korea Sales Co.Ltd.,M,2,2,1,1,N,N,,10.0,46522.0,,,0,N,,20060322.0,1,,전자 콘넥터 및 부품 등,,www.kyocera.co.kr,코이치가와모토,3.0
1118,3178100265,(주),삼삼유통,,"Samsam Distribution Co.,Ltd.",M,2,2,1,1,N,N,,10.0,46310.0,,,0,N,,20060320.0,1,,식품유통업,,www.33utong.com,박재길,17.0
1119,5058144064,(주),범아,,"BUM-A Co., Ltd.",M,2,2,1,1,N,N,,10.0,75994.0,,,0,N,,20060321.0,1,,목상자 제조업,,,오세곤,75.0
1120,1278183760,(주),골드큐전자,,"GOLD-Q Co., Ltd.",M,2,2,1,1,N,N,,10.0,28510.0,,,0,N,,20030320.0,1,,가전제품 도매업,,www.goldq.co.kr,이왕열,9.0
1121,3058180913,(주),서진맨테크,,"Seojin Man Tech Co.,Ltd.",M,2,2,1,1,N,N,,10.0,75121.0,,,0,N,,20060329.0,1,,근로자 파견업,,,이해숙,34.0
1122,5138140360,,아사히피디글라스한국,(주),"Asahi PD Glass Korea Co., Ltd.",M,2,2,1,1,Y,N,,10.0,23129.0,,,0,N,,20060323.0,1,,"플랫판넬 디스플레이용 유리의 제조, 가공 및 판매업",일본,www.apgk.co.kr,이케다아키노리,1.0
1123,1018610601,,신한대체투자운용,(주),Shinhan Alternative Investment Management Inc.,O,2,2,1,1,N,N,,10.0,64209.0,,,0,N,,20041208.0,1,,기타투자기관,,www.shinhanaim.com/,김희송,57.0
1124,6138140281,(주),성주종합조경,,"Seongju General Landscape Co., Ltd.",M,2,2,1,1,N,N,,10.0,41226.0,,,0,N,,20060331.0,1,,조경식재 조경시설설치 및 조경공사업,,,백라경,7.0
1125,1078676936,(주),씨나인인피니티기업구조조정부동산투자회사,,"C9 INFINITY CR REIT CO.,LTD.",M,2,2,1,1,N,N,,10.0,68112.0,,,0,N,,20060407.0,1,,"부동산의 취득, 관리, 개량 및 처분",,,이진호,4.0
1126,6108181570,,부창크레인,(주),"BUCHANG CRANE CO.,LTD.",M,2,2,1,1,N,N,,10.0,42600.0,,,0,N,,20060407.0,1,,크레인 대여업,,www.buchangcrane.com,신강식외  1명,9.0
1127,2068607298,,글로미트,(주),"GLOMEAT TRADING. CO., LTD",M,2,2,1,1,N,N,,10.0,46313.0,,,0,N,,20060424.0,1,,축산물 가공업(식육포장처리업 및 육류가공),,,신임호,3.0
1128,1428100360,,부광엔지니어링,(주),"Bugwang Engineering Co.,Ltd.",M,2,2,1,1,N,N,,10.0,29172.0,,,0,N,,20060420.0,1,,냉동기 및 공조기류 제조 및 판매업,,,박미자,4.0
1129,6158400234,(주),에스에누씨,,"SNC Co., Ltd.",M,2,2,1,1,Y,N,,10.0,25113.0,,,0,N,,20060420.0,1,,전기기구의 제조 및 판매업,일본,WWW.SNCKR.COM,김미경,69.0
1130,1148651379,,유니글로벌쉬핑,(주),"Uni Global Shipping Co.,Ltd.",M,2,2,1,1,N,N,,10.0,52991.0,,,0,N,,20060427.0,1,,화물중개서비스,,,박종우,5.0
1131,2018196957,(주),미조전력,,Mijo Electric Power,M,2,2,1,1,N,N,,10.0,42310.0,,,0,N,,20060502.0,1,,전기공사업,,,김덕웅,5.0
1132,1388133974,,크리스탈팜스,(주),CrystalFarms.Co.Ltd,M,2,2,1,1,N,N,,10.0,10129.0,46310.0,,0,N,,20060425.0,1,,"우육, 돈육",,,최광현,104.0
1133,3148182104,,로하스주택,(주),"ROHAS CO.,LTD.",M,2,2,1,1,N,N,,10.0,68121.0,,,0,N,,20060502.0,1,,부동산매매업,,,신현란,3.0
1134,3118124013,(주),제이에스메탈,,"JS Metal Co., Ltd.",M,2,2,1,1,N,N,,10.0,24132.0,,,0,N,,20060427.0,1,,"부동산 매매,임대업",,,정준석,13.0
1135,5148157919,(주),스파밸리,,"spavalley co.,ltd",M,2,2,1,1,N,N,,10.0,91210.0,,,0,N,,20060501.0,1,,온천탕 운영업,,www.spavalley.co.kr,홍지영,43.0
1136,5158510458,(주),코스메랩,,COSMELAB,M,2,2,1,2,N,N,,10.0,46443.0,,,0,N,2802224.0,20060509.0,1,,화장품,,,박진영,3.0
1137,1088175328,(주),진영하우징,,"Jinyoung Housing Co.,Ltd.",M,2,2,1,1,N,N,,10.0,68121.0,,,0,N,,20060509.0,1,,"주택, 상가건물 리모델링업",,,전해경,1.0
1138,5138140865,(주),신후종합개발,,"SINHU CONSTRUCTION & ENGINEERING CO.,LTD.",M,2,2,1,1,N,N,,10.0,41220.0,,,0,N,,20060503.0,1,,조경공사업,,,허갑래,6.0
1139,1058692115,(주),맨토스파트너,,Mantoss Partner CO.LTD,M,2,2,1,1,N,N,,10.0,75120.0,,,0,N,,20060511.0,1,,"인력공급, 아웃소싱",,www.mantp.co.kr,최영은,177.0
1140,1428104916,,세정건설,(주),"Sejung Construction Co.,Ltd.",M,2,2,1,1,N,N,,10.0,41110.0,,,0,N,,20060511.0,1,,건축공사업,,,박종록,3.0
1141,1428100792,,와이에스인베스트먼트,(주),YS Investment Corp.,M,2,2,1,1,N,N,,10.0,55103.0,,,0,N,,20060429.0,1,,"연수원, 숙박시설(콘도미니엄, 호텔) 운영업 및 관리용역업",,www.goldcondo.co.kr,김영만,16.0
1142,1408115421,(주),연진물산,,"YEONJIN TRADING CO.,LTD.",M,2,2,1,1,N,N,,10.0,46440.0,,,0,N,,20060512.0,1,,"계면활성제 제조,도매업",,,이상진,4.0
1143,2258117773,(주),동강시스타,,"DONGGANG CISTAR CO.,LTD.",M,2,2,1,1,N,N,,10.0,55103.0,,,0,N,,20060515.0,1,,관광객이용시설업,,www.cistar.co.kr,김성원,110.0
1144,6158148839,,와일드마운틴,(주),"Wild Mountain Co., Ltd.",M,2,2,1,1,N,N,,10.0,15210.0,,,0,N,,20060511.0,1,,등산화,,,김차호,63.0
1145,2128176058,,유로엔피씨,(주),"U Roen PC Co., Ltd.",M,2,2,1,1,N,N,,10.0,70000.0,,,0,N,,20060519.0,1,,연구기술용역업,,,김종빈,5.0
1146,1198189967,,현테크이엔지,(주),"HYUNTECH ENG CO.,LTD.",M,2,2,1,1,N,N,,10.0,72122.0,,,0,N,,20060530.0,1,,대기/악취오염방지시설 환경컨설팅업,,www.ht-eng.co.kr,양승현,7.0
1147,3078124708,(주),씨앤피,,"CNP CO.,LTD.",M,2,2,1,1,N,N,,10.0,46310.0,,,0,N,,20060526.0,1,,축산물 유통업,,,임대빈,5.0
1148,5108117292,,와이디엠,(주),"YDM Co., Ltd.",M,2,2,1,1,N,N,,10.0,38312.0,,,0,N,,20060524.0,1,,폐철선 임가공업,,,김민수,32.0
1149,2018197387,(주),더원네트워크,,"TheOne-Network. co.,Ltd",M,2,2,1,1,N,N,,10.0,62010.0,,,0,N,,20060608.0,1,,"시스템 통합, 소프트웨어 개발",,www.intersecu.com,김진태,7.0
1150,1358186259,,케이에프,(주),"KF CO.,LTD.",M,2,2,1,1,N,N,,10.0,14199.0,,,0,N,,20060609.0,1,,여성복,,www.pilkorcnd.co.kr,엄진현,4.0
1151,5028186594,(주),에이케이황금,,AKWhangGeum Corp.,M,2,2,1,1,N,N,,10.0,55103.0,,,0,N,,20060614.0,1,,부동산 전대,,,서진호,0.0
1152,4028172145,(주),이코종합건설,,"Eco General Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,41120.0,,,0,N,,20060614.0,1,,토목건축공사,,,최인희,20.0
1153,1348631964,(주),태성,,"TAESUNG CO., LTD.",M,2,2,1,1,N,Y,,10.0,29299.0,,,0,N,,20060619.0,1,,PCB장비,,www.taesung2000.com,김종학,113.0
1154,3178101401,(주),이지닉스,,"Egnics Co., Ltd.",M,2,2,1,1,N,N,,10.0,28420.0,,,0,N,,20060614.0,1,,"디스플레이용 형광체 개발, 생산, 판매업",,www.egnics.com,심재영,17.0
1155,3178100891,(주),하이비건설,,"Highbee Co.,Ltd.",M,2,2,1,1,N,N,,10.0,68122.0,,,0,N,,20060623.0,1,,건축업,,,이현효,3.0
1156,4098191503,,각화동종합상가,(주),"GAKHWADONG CIRCULATION CO.,LTD.",M,2,2,1,1,N,N,,10.0,68112.0,,,0,N,,20060627.0,1,,부동산공급매매업,,,김채중,4.0
1157,2158686899,(주),토네이도스포츠,,"Tornado Sports Co, Ltd",M,2,2,1,1,N,N,,10.0,47630.0,,,0,N,,20060629.0,1,,"브랜드마케팅 사업 및 제조,유통,판매업",,www.tornadosports.com,박연혁,18.0
1158,1208703317,(주),젠자임코리아,,"GENZYME KOREA CO.,LTD.",M,2,2,1,1,Y,N,,10.0,46441.0,,,0,N,,20060703.0,1,,"의약품,의료기기 및 건강관련제품의 수출입,공급 및 판매업",미국,www.genzyme.co.kr,박희경,54.0
1159,1228192527,(주),글라스스토리안경,,"GLASS STORY EYEGLASSES CO.,LTD.",M,2,2,1,1,N,N,,10.0,27193.0,,,0,N,,20060703.0,1,,"보통안경, 선글라스, 수중안경, 안경알, 안경테, 코안경, 코안경테",,www.iglassstory.com,양해석,22.0
1160,1298198783,(주),그린로드,,"GREEN ROAD CO.,LTD.",M,2,2,1,1,N,N,,10.0,68129.0,,,0,N,,20060703.0,1,,해외부동산투자업,,www.egreenroad.com,홍동수,4.0
1161,1198178102,(주),에듀에버,,"EDUEVER.CO.,LTD",M,2,2,1,1,N,N,,10.0,47911.0,,,0,N,,20050117.0,1,,온라인교육정보 제공,,www.eduever.com,전긍호,22.0
1162,1258517864,(주),성진하이메크천안지점,,"Sung Jin Hi-Mech Co., Ltd._Cheonan Branch",M,2,2,1,2,N,N,,10.0,29272.0,,,0,N,1493609.0,20020801.0,1,,기타 전기 통신업,,www.sjhimech.com,구영석외  1명,131.0
1163,2208700148,(주),모션블루,,"MOTIONBLUE CO.,LTD.",M,2,2,1,1,N,N,,10.0,75990.0,,,0,N,,20041129.0,1,,서비스,,motionblue.com,홍제훈,12.0
1164,5028524825,(주),티지피신암,,TGP Shinam,M,2,2,1,2,N,N,,10.0,26410.0,,,0,N,2717792.0,,1,,통신장비,,,정현석,1.0
1165,6058526156,,세무법인,,Tax Corporation,M,2,2,1,2,N,N,,10.0,71201.0,,,0,N,2974808.0,,99,,서비스,,,류동환외  2명,6.0
1166,5058503722,,한국펠저,(주),Hankook Pelzer Ltd. Kyongju Plant,M,2,2,1,2,Y,N,,10.0,30390.0,,,0,N,1164327.0,19941201.0,1,,자동차 공업용 폴리우레탄 방음방진 소음재의 제조 판매 및 수출,독일,www.pelzer.de,제롬올리바,93.0
1167,2018197897,(주),올인원테크,,All in one tech,M,2,2,1,1,N,N,,10.0,46510.0,,,0,N,,20060707.0,1,,컴퓨터 및 주변기기,,www.allinonemall.co.kr,권혁준,36.0
1168,2118784300,(주),엔피,,NP Inc.,M,2,2,1,1,N,N,,10.0,75992.0,,,0,N,,20060710.0,1,,"프로모션(이벤트), 전시기획, 스포츠마케팅",,www.npinc.co.kr,박상준외 1명,43.0
1169,2018197771,(주),위드,,"WITH CO.,LTD.",M,2,2,1,1,N,N,,10.0,46413.0,,,0,N,,20060826.0,1,,"의류.속옷판매,프랜차이즈운영",,,박성덕,2.0
1170,1268196374,(주),스파이더,,SPIDERS,M,2,2,1,1,N,N,,10.0,52102.0,,,0,N,,20060706.0,1,,보관 및 창고업,,www.spiderlogis.com,유충선,48.0
1171,1238606470,,이산,(주),"LEESAN CO.,LTD.",M,2,2,1,1,N,N,,10.0,42120.0,,,0,N,,20060706.0,1,,석구조물 건설업,,,김지혜,5.0
1172,1408116264,(주),미래방재,,"Mirae Fire Protection Co.,Ltd.",M,2,2,1,1,N,N,,10.0,42200.0,,,0,N,,20060705.0,1,,전문 소방시설 공사업,,,임선재,14.0
1173,1178159069,(주),해오름종합식품,,haeorum food,M,2,2,1,1,N,N,,10.0,10799.0,,,0,N,,20060713.0,1,,김치제조업,,www.ehaeorum.co.kr,최상만,19.0
1174,1058694132,(주),토탈리얼코,,Total Realco Ltd.,M,2,2,1,1,N,N,,10.0,68111.0,,,0,N,,20060719.0,1,,부동산 매매 및 임대업,,,권성욱외  1명,3.0
1175,6088163526,(주),청화종합건설,,"Cheonghwa Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,42204.0,,,0,N,,20060718.0,1,,토목 공사업,,,박철수,7.0
1176,1288614261,,기원토건,(주),Kiwon Construction,M,2,2,1,1,N,N,,10.0,41220.0,,,0,N,,20060726.0,1,,토공사업,,,박동한,2.0
1177,1198191411,(주),시스네트,,"Sisnet Co., Ltd.",M,2,2,1,1,N,N,,10.0,62021.0,,,0,N,,20060802.0,1,,POS시스템 외,,www.sisnet.co.kr,한남섭,39.0
1178,6098174138,,지에스산업,(주),"GS INDUSTRY CO.,LTD",M,2,2,1,1,N,N,,10.0,25924.0,,,0,N,,20060726.0,1,,휴대폰 및 카메라용 부품 제조업,,,강종학,28.0
1179,1348633093,,우먼스캐어,(주),"Womens Care Co., Ltd.",M,2,2,1,1,N,N,,10.0,27199.0,,,0,N,,20060811.0,1,,"의료기기, 미용기기",,www.womenscare.co.kr,전광식,4.0
1180,3178101639,(주),한우리,,"HANWOORI CO.,LTD.",M,2,2,1,1,N,N,,10.0,26321.0,,,0,N,,20060821.0,1,,버스정보시스템,,www.woorihub.co.kr,권순호외  1명,6.0
1181,2148784726,(주),비에이치종합건설,,"BH General Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,41111.0,,,0,N,,20060120.0,1,,부동산 개발시행 및 분양대행업,,,이복희,7.0
1182,2208735079,(주),메테오라,,"METEORA CO., LTD.",M,2,2,1,1,N,N,,10.0,29163.0,,,0,N,,20060829.0,1,,"무역업(식품,식품기계,주방기구,사료첨가물,식품사료가공기계류)",,www.meteora.co.kr,김황,9.0
1183,6218167976,(주),청범웰딩툴,,"CHEONGBEOM WELLDING TOOL CO.,LTD.",M,2,2,1,1,N,N,,10.0,46530.0,,,0,N,,20060821.0,1,,안전용품 제조 및 판매업,,,우현술,4.0
1184,1278600478,(주),티엘파이프,,TL PIPE CORP.,M,2,2,1,1,N,N,,10.0,24221.0,,,0,N,,20060829.0,1,,"비철금속 제품의 제조, 가공 및 판매",,www.tlpipe.co.kr,이영철,27.0
1185,3058182978,,농업회사법인주식회사세종아그로텍,,"Farming Association Sejong Agro Tech Co., Ltd.",M,2,2,1,1,N,N,,10.0,20321.0,,,0,N,,20060904.0,1,,"농산물 가공,유통,판매",,,안승준,6.0
1186,3118124594,(주),준금건설,,Jungeum,M,2,2,1,1,N,N,,10.0,42132.0,,,0,N,,20060912.0,1,,철근콘크리트 공사업,,,마홍근,0.0
1187,6068199222,,엠피에스,(주),"MPS CO.,LTD.",M,2,2,1,1,N,N,,10.0,29190.0,,,0,N,,20060912.0,1,,산업기계 제작업,,엠피에스.kr,이갑철,17.0
1188,6098174540,(주),지앤에이건설,,"GNA CONSTRUCTION CO.,LTD.",M,2,2,1,1,N,N,,10.0,74100.0,,,0,N,,20060907.0,1,,시설물 유지 관리업,,,정학봉,9.0
1189,6138141505,(주),다솜채푸드,,"Dasom Chae Food Co., Ltd.",M,2,2,1,1,N,N,,10.0,46329.0,,,0,N,,20060907.0,1,,식자재,,,황종호,10.0
1190,4108605962,(주),바로건설,,"BARO Construction Co.,Ltd",M,2,2,1,1,N,N,,10.0,42491.0,,,0,N,,20060908.0,1,,"미장, 방수, 조적공사",,www.e2housing.co.kr,문재원,15.0
1191,1298181754,(주),금호에이엠티,,"THE LEDS CO.,LTD.",M,2,2,1,1,N,N,,10.0,26121.0,,,0,N,,20050218.0,1,,"GaN Wafer,LED Chip",,www.jnjgolfresort.co.kr,김병현,142.0
1192,5138141995,(주),원바이오젠,,"Wonbiogen Co, Ltd",M,2,2,1,1,N,Y,A278380,10.0,21300.0,,,0,N,,20060912.0,1,20190603.0,의료용소재,,wonbiogen.co.kr,김원일,50.0
1193,4038115787,(주),동성에이씨에스,,Dongsung ACS,M,2,2,1,1,N,N,,10.0,30391.0,,,0,N,,19970926.0,1,,프라스틱 제조 가공업,,www.hae-yang.com,문병현,47.0
1194,5068159143,,클래드코리아포항,(주),"CLAD KOREA POHANG CO., LTD",M,2,2,1,1,N,N,,10.0,24199.0,,,0,N,,20061011.0,1,,클래드파이프&피팅류,,www.crapipes.com,이유철,11.0
1195,1078671834,(주),코스모테크놀로지,,"COSMO TECHNOLOGY CO.,LTD",M,2,2,1,1,Y,N,,10.0,96999.0,,,0,N,,20051205.0,1,,"전기 및 가스기기의 제조, 판매 및 수출입",일본,www.cosmotec.co.kr,박나연,4.0
1196,2148798012,,부올,(주),Buall,M,2,2,1,1,N,Y,,10.0,58222.0,,,0,N,,20061026.0,1,,"기업정보연계솔루션(EAI, ESB 외)",,www.buall.com,배인영,17.0
1197,1048603943,(주),우리두리,,"Woori Duri Co.,Ltd.",M,2,2,1,1,N,N,,10.0,75210.0,,,0,N,,20061024.0,1,,여행알선 외,,www.bomultour.com,양준용,31.0
1198,1428103542,(주),제이엔티아이엔씨,,JNT Inc.,M,2,2,1,1,N,N,,10.0,20499.0,,,0,N,,20061019.0,1,,특수 시멘트 및 특수 몰탈 제품 개발 및 판매업,,www.jntinc.co.kr,노재호,23.0
1199,5058145933,(주),에스에이치,,"SH Co, Ltd",M,2,2,1,1,N,N,,10.0,30391.0,,,0,N,,20061019.0,1,,스텐레스 파이프(배기관) 밴딩가공,,www.shme.co.kr,김영일,14.0
1200,6178163350,(주),신영리테일,,"SHINYOUNG RETAIL CO.,LTD.",M,2,2,1,1,N,N,,10.0,68112.0,,,0,N,,20061018.0,1,,부동산 매매 및 임대업,,,구자봉,2.0
1201,6208126161,(주),한주원,,Hanjuwon,M,2,2,1,1,N,N,,10.0,46200.0,,,0,N,,20061024.0,1,,건강식품 판매 유통업,,www.hanjuwon.com,신동찬,1.0
1202,3178102166,(주),원종합건설,,"Won General Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,68121.0,,,0,N,,20061031.0,1,,토목건축공사업,,,김선영,28.0
1203,1378177741,(주),한강스틸,,"Hangang Steel Co.,Ltd.",M,2,2,1,1,N,N,,10.0,46610.0,,,0,N,,20061107.0,1,,창호 및 건축자재 제조업,,,민영도,4.0
1204,1428103732,(주),엠플로,,Mflo,M,2,2,1,1,N,N,,10.0,26421.0,,,0,N,,20061107.0,1,,"전자계측기 도,소매업",,www.mflo.co.kr,이문희,3.0
1205,5038174301,,일홍염직,(주),"Il Hong Textile Co, Ltd",M,2,2,1,1,N,N,,10.0,13402.0,,,0,N,,20061110.0,1,,섬유류 염색 가공업,,,박종림,42.0
1206,6218169014,,비케이창호,,BK Windows Doors,M,2,2,1,1,N,N,,10.0,23119.0,,,0,N,,20061108.0,1,,유리 제조업,,,강연수,12.0
1207,1288527890,(주),자산유리,,"JASANGLASS.CO.,LTD_Branch",M,2,2,1,2,N,N,,10.0,23120.0,,,0,N,1827411.0,19800109.0,1,,"강화유리, 창호공사",,www.jasanglass.com,이용덕,71.0
1208,3128515311,,엘티스,(주),"LT'S Lighting Co.,Ltd.",M,2,2,1,2,N,N,,10.0,,,,0,N,1644314.0,19960101.0,1,,,,e-ltis.co.kr,윤석순외  1명,5.0
1209,4098193840,(주),미주코리아,,Miju Korea,M,2,2,1,1,N,N,,10.0,73202.0,,,0,N,,20061130.0,1,,"인쇄물, 판촉물, 패키지 제작.편집.판매업",,www.mijukorea.co.kr,남정훈,4.0
1210,2268135959,(주),비아로사,,"VIAROSA.CO., LTD.",M,2,2,1,1,N,Y,,10.0,20423.0,,,0,N,,20061206.0,1,,화장품 원료 제조업,,www.eglips.com,박광춘,26.0
1211,3048118570,(주),청풍개발,,"Chungpung Development Co.,Ltd.",M,2,2,1,1,N,N,,10.0,91121.0,,,0,N,,20061208.0,1,,골프장건설 및 운영업.,,www.hildesheimcc.kr,김규원,31.0
1212,3058184296,(주),비아플랜,,"biaplan Co., Ltd",M,2,2,1,1,N,N,,10.0,75992.0,,,0,N,,20061211.0,1,,"관공서 축제 기획, 전시 및 행사대행",,,이주현,5.0
1213,3118124968,(주),청룡건설,,"Cheongryong Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,68221.0,,,0,N,,20061207.0,1,,부동산 시행업,,,박석홍,8.0
1214,5048169500,,모아이앤씨,(주),"Moa E&C Co., Ltd.",M,2,2,1,1,N,N,,10.0,42492.0,,,0,N,,20061208.0,1,,강구조물공사,,www.doosungsteel.com,백희승,8.0
1215,6138142576,(주),지에이산업,,"GA Industry Co., Ltd.",M,2,2,1,1,N,N,,10.0,31322.0,,,0,N,,20061207.0,99,,항공기부품 표면처리,,www.gaero.co.kr,이학희,36.0
1216,1058701057,(주),엔라이브미,,"Enlibmi Co., Ltd.",M,2,2,1,1,N,N,,10.0,63120.0,,,0,N,,20060911.0,1,,온라인정보제공-서비스,,www.enlibmi.co.kr,지진현,5.0
1217,3148185718,(주),라온에프앤피,,Raon F&P,M,2,2,1,1,N,N,,10.0,10700.0,,,0,N,,20061121.0,1,,식품제조업,,raonfnp.com,서용원,12.0
1218,2148800591,,버추얼모션,(유),Virtual Motion Inc.,M,2,2,1,1,Y,N,,10.0,58220.0,,,0,N,,20061213.0,4,,소프트웨어(CAE)개발 및 유지보수업,미국,www.virtualmotion.co.kr,최형석,28.0
1219,1078685468,(주),조은세이프,,"JOEUN SAFE CO.,LTD.",M,2,2,1,1,N,N,,10.0,75310.0,,,0,N,,20061221.0,1,,"경비업(시설경비,기계경비,특수경비,신변보호)",,www.safe1.co.kr,이명근,1081.0
1220,3038146864,(주),푸드원,,"Foodone Co.,Ltd.",M,2,2,1,1,N,N,,10.0,46209.0,,,0,N,,20061218.0,1,,건어물 도소매 및 소분,,,정낙규,4.0
1221,1138610676,(주),에스앤위즈,,"S&WISE Co., Ltd.",M,2,2,1,1,N,N,,10.0,58220.0,,,0,N,,20061221.0,1,,엔지니어링소프트웨어개발 및 컨설팅,,www.snwise.com,문성수,15.0
1222,1248651022,,반석공조시스템,(주),"Banseok Gongjo System Co.,Ltd.",M,2,2,1,1,N,N,,10.0,42200.0,,,0,N,,20061221.0,1,,닥트설비 제조 및 설치공사업,,bansuksys.co.kr,안효성,14.0
1223,1138610211,,넷다이버,(주),"NET DIVER CO.,LTD.",M,2,2,1,1,N,N,,10.0,58220.0,,,0,N,,20070102.0,1,,컴퓨터 및 통신기기를 이용한 정보자료처리 및 정보통신서비스업,,www.netdiver.co.kr,이준호,3.0
1224,3128187665,(주),한국피이엠,,"PEMKOREA.Co.,Ltd.",M,2,2,1,1,N,N,,10.0,22211.0,,,0,N,,20070115.0,1,,플라스틱 관  외,,www.pemkorea.com,김재현,78.0
1225,1328141568,(주),세종물류,,Sejong Logistics,M,2,2,1,1,N,N,,10.0,68122.0,,,0,N,,20061121.0,1,,일반건설업,,,황성빈,2.0
1226,1198195299,,케이아이디벨롭먼트,(주),KI DEVELOPMENT LTD.,M,2,2,1,1,N,N,,10.0,68112.0,,,0,N,,20070104.0,1,,서울 금천구 가산동 481-4번지일대의 개발사업,,,김성은,6.0
1227,1058704772,,코세아서비스개발원,,"Kosea Service Development Center Co.,Ltd.",M,2,2,1,1,N,N,,10.0,71109.0,,,0,N,,20070108.0,1,,고객서비스 교육,,,강동석,3.0
1228,1108177386,(주),향미원,,"Hyangmiwon Co.,Ltd.",M,2,2,1,1,N,N,,10.0,46329.0,,,0,N,,20070201.0,1,,유통업,,www.naturesfood.kr,한솔,5.0
1229,6058181001,(주),보림건설,,"BORIM CONSTRUCTION CO.,LTD.",M,2,2,1,1,N,N,,10.0,42130.0,,,0,N,,20070105.0,1,,수중공사업,,,김기덕,11.0
1230,1138610400,(주),케이엠디에셋매니지먼트,,"KMD Asset Management Co.,Ltd.",M,2,2,1,1,N,N,,10.0,71531.0,,,0,N,,20070111.0,1,,경영컨설팅 및 자문업,,www.lasvegas-sun.com,박디혹,3.0
1231,1408119960,(주),리더스틸,,"LEADER STEEL CO.,LTD.",M,2,2,1,1,N,N,,10.0,46721.0,,,0,N,,20070201.0,1,,"철재 도,소매업",,,문상훈,5.0
1232,3168109128,(주),대한건설,,"Daehan Construction Co., Ltd.",M,2,2,1,1,N,N,,10.0,41220.0,,,0,N,,20070122.0,1,,대지조성 공사업,,,지자만,4.0
1233,5108118189,(주),다인토건,,Dain,M,2,2,1,1,N,N,,10.0,42132.0,,,0,N,,20070117.0,1,,"철근/콘크리트공사, 토공사",,,강창석,9.0
1234,4118146729,(주),현일산업,,"HYUNIL  INDUSTRIAL CO.,LTD.",M,2,2,1,1,N,N,,10.0,31114.0,,,0,N,,20070125.0,1,,"선박부품 전처리,도장,가공,제조업",,,조정인,29.0
1235,3058183297,,더존소방설비,(주),"Thezone FireEquipment Co., Ltd.",M,2,2,1,1,N,N,,10.0,42204.0,,,0,N,,20061004.0,1,,건물설비 설치 공사업,,,이강명,3.0
1236,1138611001,(주),잡파크,,"Jobpark Co.,Ltd.",M,2,2,1,1,N,N,,10.0,75120.0,,,0,N,,20070120.0,1,,"근로자파견, 채용대행, 헤드헌팅 등",,www.jobpark.co.kr,안한진,77.0
1237,1388138678,(주),송산자동화,,"DAON AUTOMATION SYSTEM Co., Ltd.",M,2,2,1,1,N,N,,10.0,28120.0,,,0,N,,20070129.0,1,,자동화제어부품 제조 및 도매업,,,손현춘,3.0
1238,3058185261,,한가온종합건설,(주),"HANGAON CONSTRUCTION CO.,LTD.",M,2,2,1,1,N,N,,10.0,41220.0,,,0,N,,20070130.0,1,,토목공사업,,,설영배,4.0
1239,1198196357,,지당산업개발,(주),"JIDANG IND. Development Co.,Ltd.",M,2,2,1,1,N,N,,10.0,42132.0,,,0,N,,20070201.0,1,,주택건설업,,,이춘호,5.0
1240,1428105332,(주),우순켐,,"Woo Soon Chem. Co., Ltd.",M,2,2,1,1,N,N,,10.0,20200.0,,,0,N,,20070202.0,1,,합성수지제품 제조 및 판매업,,,백우순,25.0
1241,1358190068,(주),케이엠바이오,,"KM BIO CO.,LTD.",M,2,2,1,1,N,N,,10.0,21210.0,,,0,N,,20070201.0,1,,"단미사료, 보조사료 도매",,,라성,3.0
1242,6058181559,(주),삼성범천보험대리점,,"SAMSUNG BEOMCHEON INSURANCE AGENCY CO.,LTD.",M,2,2,1,1,N,N,,10.0,66200.0,,,0,N,,20070202.0,1,,보험대리점업,,,이태형,40.0
1243,2208743375,(주),맥켄헬스커뮤니케이션즈코리아,,MccannHealth Communications Korea Inc.,M,2,2,1,1,N,N,,10.0,71399.0,,,0,N,,20070201.0,1,,마케팅서비스,,,김성중,38.0
